review_id,author,reviewer_info,rating,date,review_text,owner_reply,source,is_local_guide,reviewer_review_count,is_edited,review_date,review_text_clean,has_owner_reply
ChdDSUhNMG9nS0VJQ0FnSUMwb1p5UmpnRRAB,Lu igi,2 reviews,1.0,6 years ago,,Thank you for taking the time in sharing your experience during your stay with us. Rest assured we will investigate,Google,False,2,False,2020-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNJX1A2aU5BEAE,Gangi Reddy,Local Guide · 25 reviews,5.0,,,,Google,True,25,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUR5bGYtVVFnEAE,Kris & Kristina Dass,Local Guide · 88 reviews,5.0,,,,Google,True,88,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNBcmRUQkp3EAE,Kherston Victor Ganaden,Local Guide · 36 reviews,5.0,,,,Google,True,36,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUMyMWU3RTF3RRAB,Robin Gonzales,Local Guide · 27 reviews,5.0,4 years ago,,"Dear Arceus,

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience which will certainly encourage other readers to stay with us.

Thank you very much for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,True,27,False,2022-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUR4cWZTVGV3EAE,Hector Faundez Velasco,Local Guide · 124 reviews,5.0,3 years ago,,"Dear Hector,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,124,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUQweVl2Qld3EAE,Coronado P,Local Guide · 218 reviews,5.0,6 years ago,,Thank you so much,Google,True,218,False,2020-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUM0aU0yTFJBEAE,Romina Enopia,Local Guide · 31 reviews,5.0,7 years ago,,Thank you Mina,Google,True,31,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURnc0tyVzJRRRAB,Matthew Hume,Local Guide · 100 reviews,5.0,,,,Google,True,100,False,,,False
Ci9DQUlRQUNvZENodHljRjlvT2tsMFVqRmpVWFYzWWkxRE9FUnlVekpJVkVWaE9WRRAB,Sha,Local Guide · 209 reviews,4.0,a year ago,,"Dear Sha,

Thank you very much for the feedback about your stay at Taal Vista Hotel!


Your feedback is valuable to us, as we continue to strive in improving our service to our guests.
Rest assured that we will be taking the necessary measures to improve the things that you have mentioned. 

We hope to serve you again in near future.


Regards,
Ramon Makilan
General Manager",Google,True,209,False,2025-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNoME5MY09BEAE,Leonel Bautista,7 reviews,5.0,3 years ago,,"Dear Yan Baptist,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,7,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURRcDUzS0pBEAE,Ricardo Sy,1 review,5.0,,,,Google,False,1,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURndzZHckl3EAE,Hilda Hagad,Local Guide · 28 reviews,5.0,,,,Google,True,28,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNVdWZtN0dBEAE,Jairo Hibaler (Jairo),12 reviews,5.0,7 years ago,,Thank you so much for that sweet note,Google,False,12,False,2019-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUMtdVBHTGZ3EAE,Anne M.,Local Guide · 425 reviews,4.0,3 years ago,,"Dear Anne M.,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us.

Once again, thank you for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,True,425,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURSazV2ODlBRRAB,Kazi Mashrur Mamun,Local Guide · 183 reviews,4.0,3 years ago,"Very spacious rooms with view of the volcano | You can go to the lake for boat ride around the island. However, due to recent eruption, its not allowed to go to the crater, as of todag.","Dear Mr. Mamun,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,183,False,2023-09-03,"Very spacious rooms with view of the volcano | You can go to the lake for boat ride around the island. However, due to recent eruption, its not allowed to go to the crater, as of todag.",True
ChdDSUhNMG9nS0VJQ0FnSUNyNnB5c2p3RRAB,Hungry JJ,Local Guide · 470 reviews,4.0,2 years ago,,"Dear Hungry JJ,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,470,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURBMHRUZU53EAE,Joey Martinez,Local Guide · 13 reviews,5.0,,,,Google,True,13,False,,,False
ChdDSUhNMG9nS0VKZVN3cWk3c1pDR3d3RRAB,Sandeep Hebick,Local Guide · 70 reviews,5.0,a year ago,,"Dear Sandeep Hebick,

Thank you very much for the excellent feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,70,False,2025-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNtbXRELTdBRRAB,joyce ong,Local Guide · 60 reviews,4.0,4 years ago,,"Dear Joyce Ong,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us.

Once again, thank you for the review and we would be more than happy to welcome you back home soon!

Ramon Makilan
General Manager",Google,True,60,False,2022-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURpb2FHUXpnRRAB,Eric Roudel Ecalnir (Doc Eric),Local Guide · 17 reviews,5.0,5 years ago,,Thank you for your review! We do appreciate your feedback and we hope to see you again here at Taal Vista Hotel soon!,Google,True,17,False,2021-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURReFpXa3hnRRAB,Cedric Dayle,6 reviews,4.0,,,,Google,False,6,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURBc0piNTlBRRAB,Fred Cer,Local Guide · 25 reviews,5.0,,,,Google,True,25,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNKOG9pQ3FRRRAB,Lenard Agustin,Local Guide · 516 reviews,5.0,3 years ago,,"Dear Lenard Agustin,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,516,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURNcU83aXdnRRAB,Josart Tubay,Local Guide · 12 reviews,5.0,6 years ago,,Thank you,Google,True,12,False,2020-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNBN1AtYVdREAE,Mc Clement Lao,Local Guide · 33 reviews,5.0,,,,Google,True,33,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNpNnNLa0lREAE,Joana Mae Sarmiento,2 reviews,5.0,5 years ago,,Thank you for your review! We do appreciate your feedback and we hope to see you again here at Taal Vista Hotel soon!,Google,False,2,False,2021-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN4eWVESDdBRRAB,Michael A,Local Guide · 271 reviews,5.0,3 years ago,Feel safety walking around,"Dear Michael,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,271,False,2023-09-03,Feel safety walking around,True
ChZDSUhNMG9nS0VJQ0FnSUNlZ19MWlBREAE,Ray Grigg,Local Guide · 91 reviews,5.0,3 years ago,,"Dear Ray Grigg,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us.

Once again, thank you for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,True,91,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUM0enJMMTFBRRAB,Dhey Balaguer,Local Guide · 45 reviews,4.0,7 years ago,,Thank you so much Dayanne for choosing Taal Vista Hotel,Google,True,45,False,2019-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURRei1yWVpREAE,TUTY TAPIA,Local Guide · 79 reviews,5.0,,,,Google,True,79,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNveWRMUjlRRRAB,black hat,Local Guide · 6 reviews,5.0,7 years ago,,Thank you for that sweet note!,Google,True,6,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURBbG8zZHVRRRAB,Dee Tas,Local Guide · 332 reviews,5.0,,,,Google,True,332,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURvMEtLd3pnRRAB,Robert Brian Calalo,Local Guide · 10 reviews,4.0,7 years ago,,Thank you Robert,Google,True,10,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURRLU5yeGhBRRAB,Ernest Ramos,Local Guide · 28 reviews,4.0,,,,Google,True,28,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURNc1liQ3hBRRAB,Marlon TURAJA,Local Guide · 196 reviews,4.0,Edited 5 years ago,,Thank you for your review! We do appreciate your feedback and we hope to see you again here at Taal Vista Hotel soon!,Google,True,196,True,2021-09-03,,True
ChZDSUhNMG9nS0VJQ0FnTUNZNnEzX0d3EAE,Charles Formes,7 reviews,5.0,a year ago,,"Dear Charles Formes,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,7,False,2025-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUREeGZMQmNBEAE,Josephine Valdez,Local Guide · 19 reviews,4.0,2 years ago,,"Dear Josephine Valdez,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,19,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUMtM3R1YVZ3EAE,Kakeru,Local Guide · 16 reviews,5.0,3 years ago,,"Dear Kakeru,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,16,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURJNzdMeWdBRRAB,Ike Manglona,Local Guide · 49 reviews,4.0,Edited 4 years ago,,Thank you very much for the review and we would be more than happy to welcome you back home soon!,Google,True,49,True,2022-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURTdmNpcGZBEAE,jernix H,5 reviews,5.0,5 years ago,,Thank you for your review! We do appreciate your feedback and we hope to see you again here at Taal Vista Hotel soon!,Google,False,5,False,2021-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURRaWJPV3B3RRAB,Tak Mizu,Local Guide · 514 reviews,4.0,,,,Google,True,514,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURVbE0zQTh3RRAB,christian wahyudi,Local Guide · 249 reviews,4.0,7 years ago,,Thank you,Google,True,249,False,2019-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUR3bVBEV2J3EAE,Jeff Matagay,Local Guide · 9 reviews,3.0,7 years ago,,"thanks Jeff, glad you enjoyed it",Google,True,9,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNnMlBDUjZBRRAB,Veronica Black,Local Guide · 40 reviews,5.0,,,,Google,True,40,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURBNGRhM0t3EAE,Patrick Chio,Local Guide · 69 reviews,4.0,,,,Google,True,69,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURBX2JITlhBEAE,Tini Bautista,Local Guide · 5 reviews,5.0,,,,Google,True,5,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNRZ096c0l3EAE,louie rosero,Local Guide · 34 reviews,4.0,,,,Google,True,34,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUMweFBxSG5BRRAB,Kristine Lea Climaco,Local Guide · 16 reviews,5.0,,,,Google,True,16,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNnLTYzNnNRRRAB,Lei Geluz,Local Guide · 93 reviews,4.0,,,,Google,True,93,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURVbDQ2Z19RRRAB,"Remigio, Rowena S",Local Guide · 85 reviews,4.0,6 years ago,,Glad you enjoyed the stay Weng Remigio,Google,True,85,False,2020-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURMamZHQzFRRRAB,Lorvina Lamug,8 reviews,5.0,2 years ago,Good food,"Dear Lorvina Lamug,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,8,False,2024-09-03,Good food,True
ChZDSUhNMG9nS0VJQ0FnSURrOTRyY1BnEAE,Jingle Buena,Local Guide · 66 reviews,3.0,,,,Google,True,66,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUN4OGFmZHpRRRAB,Jojo Castor,Local Guide · 192 reviews,5.0,3 years ago,,"Dear Jojo,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,192,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUMxa1oyZkZnEAE,Rommel Roja,Local Guide · 85 reviews,4.0,2 years ago,Walking distance to  sky ranch.,"Dear Rommel Roja,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,85,False,2024-09-03,Walking distance to sky ranch.,True
ChZDSUhNMG9nS0VJQ0FnSUQyZzVIUVBnEAE,Alexis Heffernan,Local Guide · 225 reviews,5.0,4 years ago,,"We are thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us.

Thank you very much for the review and we would be more than happy to welcome you back home soon!",Google,True,225,False,2022-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNBalBUNzJnRRAB,Rebecca,Local Guide · 34 reviews,4.0,,,,Google,True,34,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURRZ1BLc0NBEAE,Jan Almazora,12 reviews,4.0,,,,Google,False,12,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURJZ09mSVpREAE,Joel Waters,1 review,5.0,7 years ago,,Thanks Joel,Google,False,1,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUM0bU1fVG9RRRAB,D Cortez,Local Guide · 82 reviews,5.0,Edited 7 years ago,,Thank you so much,Google,True,82,True,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNlXy1lTDFnRRAB,ANGELEE DELOS REYES,5 reviews,5.0,3 years ago,,"Dear Angelee Delos Reyes,

We are thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us.

Thank you very much for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,False,5,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUN3NWNHeGFnEAE,Jerry Ferreria,Local Guide · 5 reviews,5.0,,,,Google,True,5,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURnN096LUhnEAE,Yves Peirlinck,Local Guide · 120 reviews,2.0,,,,Google,True,120,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNvcXBUZVl3EAE,Kieth Justo,3 reviews,4.0,7 years ago,,Thank you for sharing your experience during your recent stay with us. I would like to personally apologize if we made you feel less important due to volume of guest we received everyday. I already discussed your concern with the team. Once again thank you and have a great day!,Google,False,3,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNCMmJfbWl3RRAB,W&J Chan,Local Guide · 35 reviews,5.0,3 years ago,Sky ranch is less than 300m walk.,"Dear W&J Chan,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,35,False,2023-09-03,Sky ranch is less than 300m walk.,True
ChZDSUhNMG9nS0VJQ0FnSURubXVxQVFBEAE,Hannah Tan,Local Guide · 564 reviews,4.0,a year ago,,"Dear Hannah Tan,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,564,False,2025-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURJME9UU0xnEAE,Ricardo Causapin,3 reviews,4.0,7 years ago,,Thanks Ricardo,Google,False,3,False,2019-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUN3ai1HTklnEAE,Cristina Bernal,Local Guide · 46 reviews,4.0,,,,Google,True,46,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUN3MU5fNUZ3EAE,jig gomez,1 review,5.0,,,,Google,False,1,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUQtOV95V3JRRRAB,Carissa Sacyan,Local Guide · 58 reviews,5.0,3 years ago,,"Dear Carissa Sacyan,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,58,False,2023-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUN5M09yc2tRRRAB,Poli Punzalan,Local Guide · 11 reviews,5.0,,,,Google,True,11,False,,,False
ChdDSUhNMG9nS0VJQ0FnSURBclk3dTNBRRAB,Vincent Malig,Local Guide · 25 reviews,4.0,,,,Google,True,25,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNOX2VLcEhBEAE,Jeff Lanuzo,Local Guide · 89 reviews,5.0,2 years ago,,"Dear Jeff Lanuzo,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,89,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURaZ1pXaFh3EAE,Hans Katindoy,Local Guide · 32 reviews,4.0,2 years ago,,"Dear Hans Katindoy,

Thank you very much for the good feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,32,False,2024-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNYc1lyemRnEAE,algeer moral,Local Guide · 54 reviews,5.0,a year ago,,"Dear Algeer Moral,

Thank you very much for the excellent feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,54,False,2025-09-03,,True
Ci9DQUlRQUNvZENodHljRjlvT2pWRU0yVnVSWFJ1V1VsbGFHOHdkbkZFVVdOYWFsRRAB,Olive Bruno,2 reviews,4.0,10 months ago,,"Dear Olive Bruno,

Thank you very much for the good feedback about your stay at Taal Vista Hotel!

We are all very thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience that will certainly encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,False,2,False,2025-11-03,,True
ChZDSUhNMG9nS0VJQ0FnSURBNi1yZWNnEAE,Regina Unada,2 reviews,5.0,,,,Google,False,2,False,,,False
Ci9DQUlRQUNvZENodHljRjlvT25sUU1tMUxhRU5JZEhKMVdsbHBNMlpETmxKT1RXYxAB,Angelito Almero,Local Guide · 156 reviews,5.0,8 months ago,,"Dear Angelito,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,156,False,2026-01-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNnMzZEWjFRRRAB,Sweetibetti,Local Guide · 45 reviews,4.0,3 years ago,,"Dear Sweetibetti,

We are thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Thank you very much for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,True,45,False,2023-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSURnclluZk9REAE,Edge Dimalanta,Local Guide · 24 reviews,4.0,7 years ago,,Thanks for the Review Edge,Google,True,24,False,2019-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUN3aU0yek53EAE,Justin Rebano,Local Guide · 23 reviews,5.0,,,,Google,True,23,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNvaXBpdWx3RRAB,Gerard Molin,Local Guide · 7 reviews,1.0,7 years ago,,Thank you for the kind note,Google,True,7,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURmMHNIN3BRRRAB,JM LEE,7 reviews,1.0,a year ago,So dirty room,"Dear JM,

Thank you for bringing your concern to our attention. We apologize for any inconveniences you encountered during your stay at Taal Vista Hotel. Your feedback helps us identify areas where we can improve, and we are committed to addressing the issue you mentioned. We strive to provide exceptional service to all our guests, and we regret that we did not meet your expectations on this occasion. 
We appreciate your feedback and hope to have the opportunity to better serve you in the future.

Sincerely yours,
Ramon Makilan
General Manager",Google,False,7,False,2025-09-03,So dirty room,True
ChZDSUhNMG9nS0VJQ0FnSUN3MDhqOGFREAE,Mary Evangeline T. Doble,Local Guide · 40 reviews,5.0,,,,Google,True,40,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURGeVBMM1d3EAE,John Victor Calabig,Local Guide · 231 reviews,5.0,2 years ago,,"Dear John Victor Calabig,

Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are delighted to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us. 

Once again, thank you for the review and we would be more than happy to welcome you back home soon! 

Sincerely,
Ramon Makilan
General Manager",Google,True,231,False,2024-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURndGVLNnJRRRAB,김승용,Local Guide · 234 reviews,5.0,,,,Google,True,234,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUQwNHFDUTZ3RRAB,Renalie Labangco,5 reviews,5.0,6 years ago,,Thank you,Google,False,5,False,2020-09-03,,True
ChZDSUhNMG9nS0VJQ0FnSUNncC0zVUhREAE,Ben Middelhoff,Local Guide · 288 reviews,4.0,,,,Google,True,288,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNBM3VDY2VBEAE,Norman Caesar Tecson,Local Guide · 14 reviews,4.0,,,,Google,True,14,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUN3dkpiQW1BRRAB,Raju Tamang,Local Guide · 26 reviews,5.0,,,,Google,True,26,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNRbjZTMkV3EAE,Anthony Tabing,Local Guide · 247 reviews,5.0,,,,Google,True,247,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNRczVTRk53EAE,Darien,Local Guide · 147 reviews,4.0,,,,Google,True,147,False,,,False
ChZDSUhNMG9nS0VJQ0FnSURnMHR5RVd3EAE,Erwin Adhitama,Local Guide · 114 reviews,5.0,,,,Google,True,114,False,,,False
ChZDSUhNMG9nS0VJQ0FnSUNJcmNqZUt3EAE,Jan Patrick Pua Phee,Local Guide · 62 reviews,5.0,,,,Google,True,62,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNBeHRLUS1nRRAB,Abdulkareem Aroosi,Local Guide · 230 reviews,4.0,,,,Google,True,230,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUNrdVB6cDd3RRAB,irongiant squid,Local Guide · 26 reviews,4.0,7 years ago,,"Thank you so much for that wonderful review, I have taken note of your suggestion regarding the operating hours of our bakeshop rest assured we will review and do something about it.",Google,True,26,False,2019-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSURTN3NiUDJ3RRAB,Hooky Euskirchen,Local Guide · 43 reviews,4.0,5 years ago,,Thank you for your review! We do appreciate your feedback and we hope to see you again here at Taal Vista Hotel soon!,Google,True,43,False,2021-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNneE02cTNnRRAB,Marco Angelo Ong,Local Guide · 101 reviews,4.0,,,,Google,True,101,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUN1X2FpOHFBRRAB,Benny M. Pedersen,15 reviews,5.0,4 years ago,,"Thank you very much for the excellent feedback about your recent stay at Taal Vista Hotel!

We are thrilled to see your positive ratings; it only confirms that you have enjoyed your overall experience, which will encourage other readers to stay with us.

Once again, thank you for the review and we would be more than happy to welcome you back home soon!

Sincerely,
Ramon Makilan
General Manager",Google,False,15,False,2022-09-03,,True
ChdDSUhNMG9nS0VJQ0FnSUNnc3RtVjlBRRAB,Gesika Baylon,Local Guide · 4 reviews,5.0,,,,Google,True,4,False,,,False
ChdDSUhNMG9nS0VJQ0FnSUN5NVlQWXVRRRAB,Tricia Badon,Local Guide · 112 reviews,4.0,,,,Google,True,112,False,,,False
